date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:21	167399/167399	---M--	200	added ('OK')	image/png	etag:%2228de7-6565c4de9e357%22	https://dedeluxe.info/wp-content/plugins/kubio/lib/shapes/header-shapes/wavy-lines.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/plugins/kubio/lib/shapes/header-shapes/wavy-lines.png	(from https://dedeluxe.info/)
21:05:21	55860/55860	---M--	200	added ('OK')	image/jpeg	etag:%22da34-6434a862cfc80%22	https://dedeluxe.info/wp-content/uploads/2025/11/magicpattern-unsplash-1.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/magicpattern-unsplash-1.jpg	(from https://dedeluxe.info/)
21:05:21	116345/116345	---M--	200	added ('OK')	text/css	etag:%221c679-63967396b1e00%22	https://dedeluxe.info/wp-includes/css/dist/block-library/style.min.css?ver=6.8.3	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-includes/css/dist/block-library/style.min32d4.css	(from https://dedeluxe.info/)
21:05:21	2979/2979	---M--	200	added ('OK')	text/css	etag:%22ba3-6565c4da651d4%22	https://dedeluxe.info/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.6	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/plugins/contact-form-7/includes/css/stylesc098.css	(from https://dedeluxe.info/)
21:05:22	725/725	---M--	200	added ('OK')	text/css	etag:%222d5-642cb9614be00%22	https://dedeluxe.info/wp-content/plugins/github-embed/css/github-embed.css?ver=6.8.3	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/plugins/github-embed/css/github-embed32d4.css	(from https://dedeluxe.info/)
21:05:22	29162/29162	---M--	200	added ('OK')	text/css	etag:%2271ea-6565c4de8ca14%22	https://dedeluxe.info/wp-content/plugins/kubio/build/third-party-blocks/style.css?ver=1783804304	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/plugins/kubio/build/third-party-blocks/stylec680.css	(from https://dedeluxe.info/)
21:05:22	5178/5178	---M--	200	added ('OK')	text/css	etag:%22143a-642c60bd91d80%22	https://dedeluxe.info/wp-content/themes/kubio//resources/theme/fse-base-style.css?ver=1.0.56	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/themes/kubio/resources/theme/fse-base-styleba1b.css	(from https://dedeluxe.info/)
21:05:22	87553/87553	---M--	200	added ('OK')	text/javascript	etag:%2215601-603fb79004780%22	https://dedeluxe.info/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-includes/js/jquery/jquery.minf43b.js	(from https://dedeluxe.info/)
21:05:23	13577/13577	---M--	200	added ('OK')	text/javascript	etag:%223509-5fda894109100%22	https://dedeluxe.info/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://dedeluxe.info/)
21:05:23	308130/308130	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jul%202026%2002:05:23%20GMT	https://dedeluxe.info/wp-json/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-json/index.html	(from https://dedeluxe.info/)
21:05:23	7907/7907	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jul%202026%2002:05:23%20GMT	https://dedeluxe.info/wp-json/wp/v2/pages/58	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-json/wp/v2/pages/58.json	(from https://dedeluxe.info/)
21:05:23	489/489	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Sun,%2012%20Jul%202026%2002:05:23%20GMT	https://dedeluxe.info/xmlrpc.php?rsd	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/xmlrpc0db0.php	(from https://dedeluxe.info/)
21:05:24	2031/2031	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jul%202026%2002:05:24%20GMT	https://dedeluxe.info/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdedeluxe.info%2F	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-json/oembed/1.0/embed22ce.json	(from https://dedeluxe.info/)
21:05:25	2176/2176	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jul%202026%2002:05:24%20GMT	https://dedeluxe.info/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdedeluxe.info%2F&format=xml	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-json/oembed/1.0/embed98a6	(from https://dedeluxe.info/)
21:05:25	287660/287660	---M--	200	added ('OK')	image/gif	etag:%22463ac-642c626ca1680%22	https://dedeluxe.info/wp-content/uploads/2025/11/20210211_211000-1.gif	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/20210211_211000-1.gif	(from https://dedeluxe.info/)
21:05:25	435770/435770	---M--	200	added ('OK')	image/png	etag:%226a63a-642cbf86dbe80%22	https://dedeluxe.info/wp-content/uploads/2025/11/Copy-of-20201012_012315.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/Copy-of-20201012_012315.png	(from https://dedeluxe.info/)
21:05:25	2942/2942	---M--	200	added ('OK')	image/webp	etag:%22b7e-642cbf9806700%22	https://dedeluxe.info/wp-content/uploads/2025/11/22222.webp	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/22222.webp	(from https://dedeluxe.info/)
21:05:25	1628367/1628367	---M--	200	added ('OK')	image/png	etag:%2218d8cf-642cbfbc43c80%22	https://dedeluxe.info/wp-content/uploads/2025/11/WA002watermark-king.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/WA002watermark-king.png	(from https://dedeluxe.info/)
21:05:26	50137/50137	---M--	200	added ('OK')	image/jpeg	etag:%22c3d9-642c6189a7f00%22	https://dedeluxe.info/wp-content/uploads/2025/11/magicpattern-unsplash4.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/magicpattern-unsplash4.jpg	(from https://dedeluxe.info/)
21:05:26	3342365/3342365	---M--	200	added ('OK')	image/gif	etag:%2233001d-642cbfe451b00%22	https://dedeluxe.info/wp-content/uploads/2025/11/5b4G01qDFbRvOeV4f3.gif	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/5b4G01qDFbRvOeV4f3.gif	(from https://dedeluxe.info/)
21:05:26	13189/13189	---M--	200	added ('OK')	image/jpeg	etag:%223385-642cc0735ec80%22	https://dedeluxe.info/wp-content/uploads/2025/11/IMG_20230204_024934_852.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/IMG_20230204_024934_852.jpg	(from https://dedeluxe.info/)
21:05:26	84528/84528	---M--	200	added ('OK')	image/jpeg	etag:%2214a30-642cc0b9f1300%22	https://dedeluxe.info/wp-content/uploads/2025/11/photo_2025-07-30_12-04-03.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/photo_2025-07-30_12-04-03.jpg	(from https://dedeluxe.info/)
21:05:26	97519/97519	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jul%202026%2002:05:26%20GMT	https://dedeluxe.info/purplenotebook/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/purplenotebook/index.html	(from https://dedeluxe.info/)
21:05:27	145945/145945	---M--	200	added ('OK')	image/png	etag:%2223a19-642cc0da5df80%22	https://dedeluxe.info/wp-content/uploads/2025/11/Copy-of-20201012_012315-1.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/Copy-of-20201012_012315-1.png	(from https://dedeluxe.info/)
21:05:27	198626/198626	---M--	200	added ('OK')	image/gif	etag:%22307e2-642cc0fcb3080%22	https://dedeluxe.info/wp-content/uploads/2025/11/LoveNotes_Background.gif	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/LoveNotes_Background.gif	(from https://dedeluxe.info/)
21:05:27	49841/49841	---M--	200	added ('OK')	image/jpeg	etag:%22c2b1-642c6189a7f00%22	https://dedeluxe.info/wp-content/uploads/2025/11/9.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/9.jpg	(from https://dedeluxe.info/)
21:05:27	12403/12403	---M--	200	added ('OK')	image/jpeg	etag:%223073-642c6189a7f00%22	https://dedeluxe.info/wp-content/uploads/2025/11/2.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/2.jpg	(from https://dedeluxe.info/)
21:05:28	113087/113087	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jul%202026%2002:05:27%20GMT	https://dedeluxe.info/blog/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/blog/index.html	(from https://dedeluxe.info/)
21:05:28	26646/26646	---M--	200	added ('OK')	image/jpeg	etag:%226816-642c6189a7f00%22	https://dedeluxe.info/wp-content/uploads/2025/11/12.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/12.jpg	(from https://dedeluxe.info/)
21:05:28	58813/58813	---M--	200	added ('OK')	image/jpeg	etag:%22e5bd-642c618b90380%22	https://dedeluxe.info/wp-content/uploads/2025/11/11.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/11.jpg	(from https://dedeluxe.info/)
21:05:28	20103/20103	---M--	200	added ('OK')	image/jpeg	etag:%224e87-642c618b90380%22	https://dedeluxe.info/wp-content/uploads/2025/11/10.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/10.jpg	(from https://dedeluxe.info/)
21:05:28	21919/21919	---M--	200	added ('OK')	image/jpeg	etag:%22559f-642c618b90380%22	https://dedeluxe.info/wp-content/uploads/2025/11/7.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/7.jpg	(from https://dedeluxe.info/)
21:05:28	24508/24508	---M--	200	added ('OK')	image/jpeg	etag:%225fbc-642c618b90380%22	https://dedeluxe.info/wp-content/uploads/2025/11/8.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/8.jpg	(from https://dedeluxe.info/)
21:05:29	22617/22617	---M--	200	added ('OK')	image/jpeg	etag:%225859-642c618b90380%22	https://dedeluxe.info/wp-content/uploads/2025/11/5.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/5.jpg	(from https://dedeluxe.info/)
21:05:29	19405/19405	---M--	200	added ('OK')	image/jpeg	etag:%224bcd-642c618b90380%22	https://dedeluxe.info/wp-content/uploads/2025/11/4.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/4.jpg	(from https://dedeluxe.info/)
21:05:29	51815/51815	---M--	200	added ('OK')	image/jpeg	etag:%22ca67-642c618d78800%22	https://dedeluxe.info/wp-content/uploads/2025/11/6.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/6.jpg	(from https://dedeluxe.info/)
21:05:29	13912/13912	---M--	200	added ('OK')	image/jpeg	etag:%223658-642c618d78800%22	https://dedeluxe.info/wp-content/uploads/2025/11/3.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/3.jpg	(from https://dedeluxe.info/)
21:05:29	21937/21937	---M--	200	added ('OK')	image/jpeg	etag:%2255b1-642c618d78800%22	https://dedeluxe.info/wp-content/uploads/2025/11/1.jpg	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/1.jpg	(from https://dedeluxe.info/)
21:05:30	102309/102309	---M--	200	added ('OK')	text/javascript	etag:%2218fa5-6565c4dea4118%22	https://dedeluxe.info/wp-content/plugins/kubio/static/fancybox/jquery.fancybox.min.js?ver=934d42b7738f05db7abd	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/plugins/kubio/static/fancybox/jquery.fancybox.min830f.js	(from https://dedeluxe.info/)
21:05:30	4776/4776	---M--	200	added ('OK')	text/javascript	etag:%2212a8-6234be282b480%22	https://dedeluxe.info/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-includes/js/dist/hooks.min4fdd.js	(from https://dedeluxe.info/)
21:05:30	9141/9141	---M--	200	added ('OK')	text/javascript	etag:%2223b5-6116a45b59e80%22	https://dedeluxe.info/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-includes/js/dist/i18n.minc33c.js	(from https://dedeluxe.info/)
21:05:30	12512/12512	---M--	200	added ('OK')	text/javascript	etag:%2230e0-6565c4da66174%22	https://dedeluxe.info/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1.6	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/plugins/contact-form-7/includes/swv/js/indexc098.js	(from https://dedeluxe.info/)
21:05:31	115529/115529	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jul%202026%2002:05:30%20GMT	https://dedeluxe.info/hello-world/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/hello-world/index.html	(from https://dedeluxe.info/)
21:05:31	13452/13452	---M--	200	added ('OK')	text/javascript	etag:%22348c-6565c4da651d4%22	https://dedeluxe.info/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1.6	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/plugins/contact-form-7/includes/js/indexc098.js	(from https://dedeluxe.info/)
21:05:31	43003/43003	---M--	200	added ('OK')	text/javascript	etag:%22a7fb-6565c4de8ca14%22	https://dedeluxe.info/wp-content/plugins/kubio/build/scripts/index.js?ver=934d42b7738f05db7abd	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/plugins/kubio/build/scripts/index830f.js	(from https://dedeluxe.info/)
21:05:32	68961/68961	---M--	200	added ('OK')	text/javascript	etag:%2210d61-6565c4de8ba74%22	https://dedeluxe.info/wp-content/plugins/kubio/build/frontend/index.js?ver=a8e81fe1b05690675cc9	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/plugins/kubio/build/frontend/index83fa.js	(from https://dedeluxe.info/)
21:05:33	98779/98779	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jul%202026%2002:05:31%20GMT	https://dedeluxe.info/2025/11/04/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/2025/11/04/index.html	(from https://dedeluxe.info/)
21:05:33	118586/118586	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jul%202026%2002:05:31%20GMT	https://dedeluxe.info/lorem-ipsum-3/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/lorem-ipsum-3/index.html	(from https://dedeluxe.info/)
21:05:33	64351/64351	---M--	200	added ('OK')	image/png	etag:%22fb5f-642d291fb6100%22	https://dedeluxe.info/wp-content/uploads/2025/11/Screenshot-2025-10-28-141627.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/wp-content/uploads/2025/11/Screenshot-2025-10-28-141627.png	(from https://dedeluxe.info/purplenotebook/)
21:05:33	108599/108599	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jul%202026%2002:05:32%20GMT	https://dedeluxe.info/2021/12/10/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/dedeluxe.info/dedeluxe.info/dedeluxe.info/2021/12/10/index.html	(from https://dedeluxe.info/)
